name,align_cutoff_head_slv,align_cutoff_tail_slv,align_filter_slv,align_quality_slv,aligned_slv,lca_tax_slv,nearest_slv,turn
RRZT010062991.1_4-527(-),0,0,,99,2020-12-10 20:48:48,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;,FJ823944.1.1.1497~0.981 JN119071.1.1.1496~0.977 JQ723680.1.1.1499~0.975 KP687144.1.1.1461~0.975 FM178226.2.1.1500~0.975 EU801430.1.1.1495~0.973 EU800627.1.1.1498~0.973 EU801480.1.1.1498~0.973 FPLS01000273.1.10.1524~0.973 FPLS01011946.1.10.1524~0.973 ,turn-check disabled
RRZT010911637.1_6-500(-),0,0,,98,2020-12-10 20:48:49,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;,JX222635.1.1.1506~0.972 GU293192.1.1.1506~0.970 HQ774557.1.1.1461~0.951 GU356145.1.1.1356~0.951 KC437266.1.1.1251~0.945 KM021121.1.1.1333~0.945 HM779393.1.1.1490~0.943 KY225731.1.1.1400~0.941 HM778501.1.1.1456~0.941 CP017143.1.118682.120236~0.941 ,turn-check disabled
RRZT012148193.1_41-523(+),0,0,,99,2020-12-10 20:48:49,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;,CU924421.1.1.1358~0.981 HG917719.1.1.1458~0.959 FPLM01003478.1.18.1531~0.942 FJ502250.1.1.1396~0.932 KM410437.1.1.1389~0.929 GQ396983.1.1.1501~0.929 EU676425.1.1.1466~0.927 KC189719.1.1.1494~0.927 KJ623627.1.1.1498~0.927 JN672020.1.1.1291~0.927 ,turn-check disabled
RRZT011920960.1_66-548(-),0,0,,100,2020-12-10 20:48:49,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;,JQ072647.1.1.1370~1.000 AB507643.1.1.1557~0.996 JQ072133.1.1.1375~0.996 JQ072642.1.1.1391~0.992 CP027569.1.1431844.1433408~0.990 CP027569.1.311682.313246~0.990 CP009240.1.1063474.1065042~0.990 CP009240.1.277052.278620~0.990 CP009240.1.83084.84652~0.990 CP027569.1.456860.458424~0.990 ,turn-check disabled
RRZT011452478.1_0-551(-),0,0,,98,2020-12-10 20:48:49,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,DQ801220.1.1.1342~0.984 DQ456370.1.1.1451~0.982 EU764163.1.1.1360~0.982 DQ807514.1.1.1398~0.978 HQ772917.1.1.1452~0.969 HQ780778.1.1.1465~0.969 HQ796889.1.1.1441~0.969 HQ761484.1.1.1441~0.969 HQ767148.1.1.1443~0.969 HQ761613.1.1.1445~0.969 ,turn-check disabled
RRZT011271747.1_164-758(-),0,0,,56,2020-12-10 20:48:49,Unclassified;,,turn-check disabled
RRZT012671457.1_27-512(-),0,0,,97,2020-12-10 20:48:49,Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;,HQ748492.1.1.1443~0.969 DQ793841.1.1.1289~0.969 EU766105.1.1.1352~0.967 DQ793411.1.1.1402~0.967 DQ807509.1.1.1391~0.967 DQ794101.1.1.1362~0.961 AB742106.1.1.1431~0.957 KF318243.1.1.1403~0.957 HE582905.1.1.1233~0.957 JF160900.1.1.1352~0.957 ,turn-check disabled
RRZT012118863.1_386-900(+),0,0,,97,2020-12-10 20:48:49,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;,DQ798113.1.1.1383~0.971 DQ809472.1.1.1389~0.967 DQ807244.1.1.1382~0.967 DQ796411.1.1.1386~0.959 DQ806478.1.1.1389~0.959 DQ809756.1.1.1390~0.957 DQ824452.1.1.1393~0.957 HQ795353.1.1.1447~0.955 HQ762956.1.1.1455~0.955 HQ762818.1.1.1443~0.955 ,turn-check disabled
RRZT010353054.1_524-991(+),0,0,,97,2020-12-10 20:48:49,Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;uncultured;,BX294774.2.1.1278~0.979 BX294735.2.1.1294~0.979 EU283408.1.1.1436~0.976 JN391888.1.1.1481~0.976 JN391563.1.1.1481~0.976 BX294838.1.1.1276~0.976 FJ232636.1.1.1334~0.976 JN391780.1.1.1480~0.974 BX294768.1.1.1277~0.972 AF234749.1.1.1510~0.970 ,turn-check disabled
RRZT011331814.1_47-539(+),0,0,,99,2020-12-10 20:48:49,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Sulfurospirillaceae;Sulfurospirillum;,CP001816.1.2280185.2281681~0.996 CP001816.1.1701212.1702708~0.996 CP001816.1.1695058.1696554~0.996 JN685481.1.1.1503~0.994 CP023275.1.2768970.2770475~0.994 CP023275.1.2009212.2010717~0.994 CP023275.1.2763168.2764673~0.994 CP021416.1.2829692.2831197~0.994 CP021979.1.2077288.2078793~0.994 CP021979.1.2829758.2831263~0.994 ,turn-check disabled
RRZT011705172.1_1-573(-),0,0,,94,2020-12-10 20:48:49,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Tolumonas;,CP001616.1.168795.170328~0.939 CP001616.1.3039747.3041280~0.937 CP001616.1.2943214.2944747~0.937 CP001616.1.26293.27826~0.937 CP001616.1.205472.207005~0.934 CP001616.1.365487.367020~0.934 CP001616.1.910212.911745~0.934 CP001616.1.3255130.3256663~0.934 AZUK01000001.1.2659557.2661080~0.925 AZUK01000001.1.1197001.1198524~0.925 ,turn-check disabled
RRZT010129133.1_3-558(+),0,0,,97,2020-12-10 20:48:49,Bacteria;Spirochaetota;MVP-15;,KU868087.1.1.1554~0.933 FPLM01005122.1.1.1535~0.932 FPLM01006278.1.16.1296~0.923 EU864476.1.1.1522~0.906 GU196211.1.1.1523~0.901 JX000032.1.1.1519~0.895 GQ354993.1.1.1519~0.892 JX221770.1.1.1520~0.890 JX222716.1.1.1519~0.888 JX224028.1.1.1522~0.886 ,turn-check disabled
RRZT011836642.1_2779-3295(-),0,0,,96,2020-12-10 20:48:49,Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae UCG-003;,AP018537.1.170610.172114~0.955 AP018537.1.186930.188434~0.955 AP018537.1.656566.658070~0.955 AP018537.1.2295606.2297110~0.955 AP018537.1.1577065.1578569~0.955 AP018537.1.2117844.2119348~0.955 AP018537.1.192265.193769~0.955 AP018537.1.412415.413919~0.955 AP018537.1.477906.479410~0.955 BABG01000054.1.1759.3263~0.955 ,turn-check disabled
RRZT012404920.1_0-546(+),0,0,,97,2020-12-10 20:48:49,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Brachymonas;,CU921409.1.50.1416~0.962 CU923640.1.2.1349~0.962 CU922611.1.1.1352~0.962 CU923509.1.1.1353~0.962 CU922269.1.1.1353~0.962 CU922480.1.1.1353~0.962 EF590046.2.1.1383~0.962 EU434391.1.1.1460~0.962 EU434390.1.1.1469~0.962 EU434494.1.1.1445~0.962 ,turn-check disabled
RRZT011527263.1_10-498(+),0,0,,99,2020-12-10 20:48:49,Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;uncultured;,EU662592.1.1.1473~0.996 EU662433.1.1.1476~0.996 DQ295697.1.1.1443~0.992 DQ069190.1.1.1477~0.986 AB030590.1.1.1457~0.986 AB240464.1.1.1479~0.984 KT072539.1.1.1477~0.984 GU196200.1.1.1483~0.984 GQ354961.1.1.1485~0.982 GQ354969.1.1.1490~0.982 ,turn-check disabled
RRZT012361672.1_2-490(+),0,0,,99,2020-12-10 20:48:50,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;,AM278618.2.1.1535~0.969 ABOU02000049.1.4536.6056~0.961 AZJE01000019.1.81382.82902~0.961 BABD01002389.1.1.1416~0.961 LC028572.1.1.1524~0.955 LC028575.1.1.1524~0.955 JN713312.1.1.1522~0.955 ABVR01000038.1.1362.2880~0.955 GU985201.1.1.1526~0.955 FR749935.1.1.1522~0.955 ,turn-check disabled
RRZT010481159.1_947-1435(-),0,0,,99,2020-12-10 20:48:50,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Zoogloea;,X74913.1.1.1530~0.998 FPLM01006893.1.10.1527~0.986 FPLP01005961.1.16.1533~0.986 FPLM01001007.1.10.1527~0.986 DQ376566.1.1.1534~0.984 DQ376551.1.1.1545~0.984 ATJV01000095.1.9.1556~0.982 AF234684.1.1.1535~0.980 MWUM01000053.1.354.1871~0.977 AY212625.1.1.1524~0.977 ,turn-check disabled
RRZT011806918.1_1428-2008(-),0,0,,99,2020-12-10 20:48:50,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;,HQ020488.1.1.1502~0.926 MNZK01000032.1.2932.4467~0.924 AJ488070.1.1.1521~0.922 CP002345.1.1438824.1440339~0.921 CP002345.1.2295277.2296792~0.921 AGZQ01000017.1.129.1643~0.921 EU136685.1.1.2023~0.917 ABYH01000014.1.137.1655~0.917 LC028885.1.1.1523~0.916 AGZO01000045.1.56609.58123~0.916 ,turn-check disabled
RRZT010476355.1_19-590(-),0,0,,100,2020-12-10 20:48:50,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;,CP012938.1.2956562.2958087~1.000 LT622246.1.247875.249393~1.000 EU136679.1.1.1995~0.996 CP012937.1.5517779.5519304~0.996 CP012937.1.1474579.1476104~0.996 CP012937.1.562714.564239~0.996 CP012937.1.757465.758990~0.996 ABXI02000116.1.1.1285~0.991 CP012937.1.2383895.2385420~0.986 CVOZ01000362.1.1.1219~0.986 ,turn-check disabled
RRZT010074459.1_1-549(+),0,0,,96,2020-12-10 20:48:50,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;,ACEP01000116.1.1.1424~0.958 LT907978.1.272589.274107~0.958 LT907978.1.1100487.1102004~0.956 LT907978.1.2354779.2356296~0.956 LT907978.1.1952814.1954331~0.954 KH326986.1.2814669.2816178~0.953 AB506206.1.1.1522~0.953 LT907978.1.10744.12262~0.953 LT907978.1.166598.168115~0.953 LT907978.1.1307181.1308698~0.951 ,turn-check disabled
RRZT010009622.1_69-557(-),0,0,,99,2020-12-10 20:48:50,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;,AJ010960.1.1.1511~0.975 FLKF01000012.1.537290.538933~0.957 FLKF01000010.1.1355.2888~0.957 FN428783.1.1.1516~0.951 HQ660799.1.1.1550~0.949 HM445944.1.1.1491~0.949 DQ833303.1.1.1362~0.947 HQ660786.1.1.1545~0.947 HQ660792.1.1.1550~0.943 HQ660791.1.1.1553~0.941 ,turn-check disabled
RRZT012549992.1_10-497(+),0,0,,95,2020-12-10 20:48:50,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;,AJ307983.1.1.1531~0.936 AY530552.1.1.1527~0.930 AB475021.1.1.1528~0.928 AY662038.1.1.1529~0.928 LSLI01000135.1.195.1722~0.928 AY171616.1.1.1528~0.928 AF170348.1.1.1532~0.928 AB425068.1.1.1530~0.926 AM084030.1.1.1517~0.926 AB475012.1.1.1528~0.924 ,turn-check disabled
RRZT011360924.1_31-518(+),0,0,,99,2020-12-10 20:48:50,Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;,FPLO01002348.1.10.1517~0.979 AY854315.1.1.1530~0.975 AB969374.1.1.1522~0.975 DQ394591.1.1.1526~0.971 AY854313.1.1.1530~0.971 AY854345.1.1.1518~0.971 KC163032.1.1.1524~0.967 AB969456.1.1.1522~0.967 AY858434.2.1.1555~0.965 AB969387.1.1.1521~0.965 ,turn-check disabled
RRZT010768533.1_4776-5315(-),0,0,,100,2020-12-10 20:48:50,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;,ABYW01000015.1.50.1525~1.000 CP017803.1.262028.263512~1.000 CP000678.1.333483.334957~0.998 CP017803.1.454724.456208~0.998 CP000678.1.520016.521491~0.996 HE654003.1.1.1475~0.983 JQ245044.1.1.1052~0.981 CP010834.1.710839.712322~0.980 CP010834.1.492619.494103~0.980 FJ587012.1.1.1058~0.976 ,turn-check disabled
RRZT011705478.1_5-472(-),0,0,,98,2020-12-10 20:48:50,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;,CP002876.1.632833.634358~0.959 JF344206.1.1.1493~0.955 ARAT01000131.1.25964.27473~0.955 FPLP01012360.1.1.1441~0.955 FPLP01002781.1.11.1350~0.955 KC836771.1.1.1261~0.953 JN977234.1.1.1530~0.953 HQ221922.1.1.1498~0.953 HQ178844.1.1.1461~0.953 JX271964.1.1.1503~0.953 ,turn-check disabled
RRZT010483669.1_50-546(+),0,0,,98,2020-12-10 20:48:50,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio;,AB494790.1.1.1537~0.960 AF396926.1.1.1537~0.960 AB494765.1.1.1536~0.958 AF396927.1.1.1537~0.958 AY699276.1.1.1537~0.958 KC163033.1.1.1537~0.956 AB781641.1.1.1537~0.956 AB494796.1.1.1521~0.956 AB824413.1.1.1526~0.956 AY699274.1.1.1540~0.956 ,turn-check disabled
RRZT010624893.1_0-487(+),0,0,,95,2020-12-10 20:48:50,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;,HE681375.1.1.1529~0.947 JX852675.1.1.1531~0.936 DQ234100.2.1.1513~0.936 MG517468.1.1.1573~0.936 MG517473.1.1.1591~0.936 KC283055.1.1.1538~0.934 CP010456.1.2737368.2738909~0.934 CP006698.1.3943725.3945266~0.934 CP006698.1.2733636.2735177~0.934 CP002099.1.3407546.3409099~0.934 ,turn-check disabled
RRZT013073448.1_1-468(+),0,0,,99,2020-12-10 20:48:50,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;,AAXA02000006.1.102304.103822~0.966 AAXA02000007.1.1.1294~0.964 AAXA02000015.1.452491.454009~0.964 AAXA02000014.1.354465.355983~0.964 MJHW01000007.1.2914.4456~0.961 AAXA02000016.1.197379.198897~0.961 AAXA02000015.1.760903.762421~0.961 LC028831.1.1.1524~0.957 FP929055.1.159.1677~0.957 FP929060.1.3837.5503~0.957 ,turn-check disabled
RRZT010338530.1_3241-3720(-),0,0,,99,2020-12-10 20:48:50,Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;,MGZV01000057.1.1852.3364~0.927 LLZP01000025.1.5829.7314~0.923 AY212715.1.1.1486~0.921 JN869106.1.1.1491~0.916 FPLK01001862.1.10.1479~0.916 FPLM01008496.1.16.1494~0.916 FPLM01005669.1.31.1504~0.914 FPLK01001696.1.9.1481~0.914 JN713215.1.1.1480~0.912 MKVH01000023.1.306.1794~0.912 ,turn-check disabled
RRZT011752391.1_1-480(+),0,0,,99,2020-12-10 20:48:50,Bacteria;Firmicutes;Negativicutes;,AJ488089.1.1.1542~0.983 AF071415.1.1.1530~0.979 AJ010961.1.1.1506~0.965 AB824472.1.1.1547~0.939 AB185514.1.1.1560~0.937 JN713316.1.1.1543~0.937 KP717487.1.1.1513~0.935 HQ660799.1.1.1550~0.935 HQ660786.1.1.1545~0.935 AB185593.1.1.1557~0.933 ,turn-check disabled
RRZT012138187.1_153-633(-),0,0,,97,2020-12-10 20:48:50,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;,JQ711731.1.1.1516~0.967 FPLS01008651.1.21.1524~0.956 FPLP01005060.1.16.1528~0.954 FPLS01006232.1.19.1520~0.948 FPLS01061934.1.28.1529~0.946 FM873397.1.1.1483~0.940 FPLS01039997.1.21.1325~0.940 FPLS01045866.1.1.1396~0.938 FPLS01017398.1.24.1525~0.938 GQ406171.1.1.1504~0.935 ,turn-check disabled
RRZT011503193.1_17-489(-),0,0,,98,2020-12-10 20:48:50,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;,FCNT01000097.1.14.1527~0.964 ABFK02000017.1.223676.225190~0.964 ABFK02000016.1.619821.621335~0.964 FP929032.1.881290.882801~0.962 LS999984.1.1.1525~0.960 CEBY01043209.1.9650.11156~0.960 CEAL01000984.1.1.1467~0.956 CDYS01029159.1.2398.3905~0.956 FKYL01000005.1.1805440.1806947~0.953 ARFY01000032.1.606843.608350~0.951 ,turn-check disabled
RRZT012455033.1_703-1257(-),0,0,,100,2020-12-10 20:48:50,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;,GQ267943.1.1.1487~1.000 JX986966.1.1.1479~1.000 CP000156.1.1526926.1528496~1.000 AY421720.1.1.1515~1.000 AB641833.1.1.1556~1.000 CP013610.1.1606183.1607734~1.000 CP032451.1.1463567.1465138~1.000 CP032451.1.1022814.1024385~1.000 CP017235.1.1470225.1471736~1.000 CP017235.1.1774192.1775703~1.000 ,turn-check disabled
RRZT012091846.1_1700-2183(-),0,0,,98,2020-12-10 20:48:51,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;,AEQO01000237.1.30.1459~0.948 CP016204.1.49635.51175~0.944 CP016204.1.560439.561979~0.944 CP016204.1.786499.788039~0.944 CP016205.1.895472.897012~0.944 AP018050.1.266909.268436~0.944 AP018049.1.1636808.1638335~0.944 AP018049.1.1431991.1433518~0.944 AP018049.1.365748.367275~0.944 CP023864.1.1569728.1571264~0.944 ,turn-check disabled
RRZT011136897.1_148-680(+),0,0,,98,2020-12-10 20:48:51,Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;,FPLM01004437.1.13.1466~0.964 JF789588.1.1.1435~0.962 FPLM01007093.1.3.1433~0.962 AY570675.1.1.1436~0.961 JN649142.1.1.1043~0.957 FPLM01002628.1.3.1455~0.957 EU910621.1.1.1436~0.949 JX462513.1.1.1448~0.945 EU155983.1.1.1438~0.945 GU135463.1.1.1337~0.940 ,turn-check disabled
RRZT011508194.1_1026-1556(-),0,0,,99,2020-12-10 20:48:51,Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;,FPLM01008054.1.3.1460~0.989 AY341319.1.1.916~0.981 KJ881203.1.1.918~0.981 CP002565.1.836700.838167~0.979 KP343675.1.1.1095~0.977 KT216172.1.1.915~0.977 AY692055.1.1.1434~0.977 EU519232.1.1.1052~0.977 JN649128.1.1.1046~0.977 AB818569.1.1.1059~0.977 ,turn-check disabled
RRZT011782093.1_1152-1634(-),0,0,,99,2020-12-10 20:48:51,Bacteria;Actinobacteriota;Actinobacteria;,FPLM01002139.1.1.1413~0.981 MH671528.1.1.1548~0.967 FPLP01008998.1.15.1477~0.963 EF632904.1.1.1505~0.954 LT629742.1.3814477.3816007~0.954 LT629742.1.3437098.3438628~0.954 LT629742.1.2828455.2829985~0.954 FPLM01008362.1.15.1512~0.954 LT985188.1.1731857.1733359~0.952 CP014145.1.2824494.2826025~0.952 ,turn-check disabled
RRZT011625553.1_4-498(-),0,0,,92,2020-12-10 20:48:51,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;,CP021879.1.285940.287495~0.949 CP021175.1.510962.512517~0.949 CP010456.1.2737368.2738909~0.947 CP006698.1.3943725.3945266~0.947 CP006698.1.2733636.2735177~0.947 CP007215.3.1230305.1231856~0.947 AGRM01000003.1.578375.579902~0.947 CP002099.1.3407546.3409099~0.947 CP002099.1.3584175.3585728~0.947 CP003278.1.2689159.2690688~0.947 ,turn-check disabled
RRZT012031224.1_968-1541(+),0,0,,99,2020-12-10 20:48:51,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;,FJ535179.1.1.1478~0.988 AM230492.1.1.1501~0.983 AF366583.1.1.1368~0.979 JX521349.1.1.1488~0.977 EU244058.1.1.1476~0.970 EU801167.1.1.1479~0.969 JN232903.1.1.1481~0.969 EU801584.1.1.1413~0.969 CP033068.1.2967190.2968706~0.969 CP033068.1.2323372.2324888~0.969 ,turn-check disabled
RRZT011940225.1_1078-1548(+),0,0,,99,2020-12-10 20:48:51,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;,GQ406163.1.1.1492~0.979 KC215462.1.1.1403~0.979 EU307093.1.1.1514~0.977 U64865.1.1.1473~0.977 CP001629.1.3896599.3898140~0.974 AJ277894.1.1.1517~0.974 JF497847.1.1.1502~0.972 AY444987.1.1.1503~0.972 EU864431.1.1.1506~0.972 AJ277897.1.1.1517~0.972 ,turn-check disabled
RRZT010674116.1_1017-1564(-),0,0,,88,2020-12-10 20:48:51,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Sporomusa;,ASXP01000001.1.442173.443918~0.823 HE962131.1.1.1742~0.823 HE962135.1.1.1750~0.823 ASXP01000002.1.938866.940504~0.823 ASXP01000002.1.22599.24344~0.821 ASXP01000001.1.536690.538328~0.821 ASXP01000005.1.436882.438626~0.821 ASXP01000004.1.81104.82884~0.819 HE962134.1.1.1769~0.819 ASXP01000005.1.165082.166828~0.808 ,turn-check disabled
RRZT011131046.1_59-667(-),0,0,,99,2020-12-10 20:48:51,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;,EF515580.1.1.1423~0.992 GQ422743.1.1.1537~0.952 AY923122.1.1.1573~0.946 JQ454005.1.1.1418~0.946 EU774900.1.1.1421~0.946 EU774867.1.1.1423~0.946 EU460862.1.1.1424~0.946 EU774911.1.1.1421~0.944 AB639142.1.1.1524~0.942 AB639141.1.1.1524~0.941 ,turn-check disabled
RRZT012479546.1_5-647(-),0,0,,63,2020-12-10 20:48:51,Unclassified;,,turn-check disabled
RRZT010380259.1_139-702(+),0,0,,99,2020-12-10 20:48:51,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes;,GQ133319.1.1.1413~0.913 GQ136527.1.1.1409~0.913 GQ135081.1.1.1362~0.913 GQ138528.1.1.1407~0.913 HQ716126.1.1.1505~0.911 GQ136591.1.1.1405~0.911 GQ136432.1.1.1371~0.909 GQ135061.1.1.1396~0.908 FJ674957.1.1.1405~0.908 GQ136429.1.1.1374~0.904 ,turn-check disabled
RRZT010805541.1_1091-1607(+),0,0,,98,2020-12-10 20:48:51,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;,FR669237.1.1.1483~0.977 FJ365274.1.1.1376~0.977 GQ503869.1.1.1513~0.977 ATUZ01000009.1.3757.5286~0.977 AF192153.1.1.1542~0.977 JX006291.1.1.1435~0.975 KF601940.1.1.1447~0.973 KJ459860.1.1.1418~0.973 JQ072632.1.1.1419~0.971 GQ503858.1.1.1503~0.971 ,turn-check disabled
RRZT010918613.1_1280-1780(+),0,0,,98,2020-12-10 20:48:51,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;,CU923392.1.1.1375~0.936 JN619686.1.1.1455~0.934 KF318225.1.1.1424~0.930 AB288909.1.1.1371~0.866 JX828424.1.1.1512~0.850 AB678358.1.1.1463~0.846 CP001197.1.1108180.1109715~0.846 CP001197.1.2806723.2808258~0.846 CP001197.1.1281729.1283264~0.846 CP001197.1.2773365.2774900~0.846 ,turn-check disabled
RRZT011547568.1_508-1052(-),0,0,,93,2020-12-10 20:48:51,Bacteria;Firmicutes;Bacilli;Erysipelotrichales;,DQ796356.1.1.1391~0.925 AP018537.1.186930.188434~0.915 AP018537.1.192265.193769~0.915 FJ371058.1.1.1392~0.914 FJ364445.1.1.1376~0.914 DQ798282.1.1.1371~0.914 DQ824059.1.1.1387~0.914 FJ370848.1.1.1387~0.912 FJ363684.1.1.1353~0.912 FJ363812.1.1.1354~0.912 ,turn-check disabled
RRZT011789247.1_38-567(-),0,0,,99,2020-12-10 20:48:51,Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;,JN173082.1.1.1497~0.996 FJ679145.1.1.1438~0.996 AM183020.1.1.1439~0.996 FJ510978.1.1.1359~0.996 KF841852.1.1.1364~0.996 FJ674230.1.1.1375~0.996 AM183058.1.1.1419~0.996 FJ682342.1.1.1423~0.996 FJ679899.1.1.1430~0.996 CP013476.1.575138.576663~0.996 ,turn-check disabled
RRZT010323131.1_122-682(-),0,0,,99,2020-12-10 20:48:51,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;,HQ807440.1.1.1456~0.996 HQ176225.1.1.1507~0.996 JF224242.1.1.1369~0.996 JF141334.1.1.1371~0.996 HQ812850.1.1.1359~0.996 JF154386.1.1.1368~0.996 JF231386.1.1.1369~0.996 JF115000.1.1.1370~0.996 JF152804.1.1.1371~0.996 KF102855.1.1.1371~0.996 ,turn-check disabled
RRZU012317550.1_0-1229(-),0,0,,99,2020-12-10 20:48:52,Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Trichosporonales;Trichosporonaceae;,X60182.1.1.1799~0.986 AB035582.1.1.1792~0.980 AB001755.2.1.1758~0.976 JN939419.1.1.1758~0.976 JN939397.1.1.1708~0.975 AB035584.1.1.1789~0.975 AB001762.2.1.1758~0.974 AB001754.2.1.1758~0.974 JN939421.1.1.1758~0.974 AB035585.1.1.1789~0.974 ,turn-check disabled
RRZU010091738.1_4506-6316(-),0,4,,99,2020-12-10 20:48:52,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Rotifera;Bdelloidea;Adinetida;,APKA01105891.1.43.1849~0.994 JQDR02014929.1.2156.3961~0.983 CAWI020040928.1.3973.5779~0.981 GARO01004421.1.9.1815~0.978 U41281.1.1.1789~0.962 DQ089736.1.1.1764~0.950 DQ089732.1.1.1765~0.949 MH429976.1.1.1745~0.945 KF561095.1.1.1725~0.933 KF561102.1.1.1731~0.932 ,turn-check disabled
RRZU011588561.1_681-1629(-),0,0,,95,2020-12-10 20:48:52,Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;,BR000309.1.6553.8352~0.973 Z75578.1.1.1800~0.973 BK006945.2.465070.466869~0.973 BK006945.2.455933.457732~0.973 CP006387.1.316759.318558~0.973 HE616749.1.806875.808672~0.969 HE616749.1.798144.799941~0.969 HE616749.1.789413.791210~0.969 HE576754.1.573818.575616~0.969 HE576754.1.582094.583892~0.969 ,turn-check disabled
RRZU012686119.1_485-1834(+),19,0,,98,2020-12-10 20:48:52,Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Nematozoa;Nematoda;Chromadorea;Diplogasterida;,LC210625.1.1.1716~0.918 EU306343.1.1.1769~0.884 KJ531044.1.1.1668~0.881 JX163976.1.1.1673~0.881 EU196025.1.1.1743~0.881 KJ531047.1.1.1667~0.880 AB808722.1.1.1672~0.880 JX163977.1.1.1674~0.879 JX163975.1.1.1672~0.877 KJ877204.1.1.1617~0.877 ,turn-check disabled
RRZT010447115.1_45-522(-),0,0,,72,2020-12-10 20:48:52,Unclassified;,,turn-check disabled
